NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180010104122,2018,3300456,Belford Roxo,33,RJ,36.0,M,1.0,3,1,3304557.0,Rio de Janeiro,33.0,RJ,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300456,Belford Roxo,33,RJ,1.0,1.0,1.0,1.0,448.0,451.0,455.0,460.0,459.0,570.8,412.2,443.1,ACCDEEEADBEABBCDDEDEAEBADBAADCCBDCDACCAADAABE,AAECBCCACBEEDEEAAEEACAEDBBEAEACBECACEDCACEBAA,DBEBC99999ACCDBDEBABEAECBAABBEBAEBEEBBECDADEBBABEE,CEEBBEDCDCABDECBCEBADCBDEBCBACEAADEDCBDCCBEDB,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,120.0,120.0,120.0,100.0,620.0,B,B,A,B,3,C,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,A,A,A
180013657853,2018,4115200,Maringá,41,PR,20.0,M,0.0,3,1,4115200.0,Maringá,41.0,PR,2,0,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115200,Maringá,41,PR,1.0,1.0,1.0,1.0,447.0,451.0,455.0,459.0,549.0,590.9,500.1,500.3,CDBBEBCAEADABEADABDBEACCEBABCAEBAACEDABDEACAC,EABACEBCECBEADEEABEEBCAABADEBAEACAABEDBDACEAE,99999DCBEACACBDBDAABABECEEBBEAACBEADABCABEACEBDBBA,ACEDADDABEBEACCCABBDACEABACEAEACBAECDEDDBAEBC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,100.0,120.0,100.0,80.0,0.0,400.0,H,D,C,C,3,E,A,C,D,B,B,B,B,B,B,B,A,B,B,B,A,D,A,B,B,B,A
180013704248,2018,3508504,Caçapava,35,SP,19.0,F,0.0,1,1,3508504.0,Caçapava,35.0,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508504,Caçapava,35,SP,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,438.6,507.5,503.0,450.3,EADEAAAC.CBDBBDEBCCBEBEACACBCABACBABEEDBCEBED,AADBBCBBAEABEEEADEADCAAEBBBCDACCBEABABCDBEABE,BABDE99999EBBADBBAA..BEEBDDD..BBBACBDCBD..DECDCACE,BEDBEDAEDDECADEBAAABECDBCAEAACBBACABDEBADEDDB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,140.0,120.0,100.0,120.0,80.0,560.0,E,E,B,B,2,D,A,B,C,B,A,B,B,A,A,B,A,B,C,A,A,C,B,A,B,A,B
180009800171,2018,3513801,Diadema,35,SP,18.0,F,0.0,3,1,3550308.0,São Paulo,35.0,SP,2,0,4,1.0,0,35108959.0,3548708.0,São Bernardo do Campo,35.0,SP,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548708,São Bernardo do Campo,35,SP,1.0,1.0,1.0,1.0,450.0,452.0,456.0,461.0,399.2,615.9,541.4,534.8,BBBDACEACDDEDDECEBEDBECBDAACDECDBACEBDDADCDDB,CACCEAABAAADEACECEECCAEEDCEAEDCAEBDDAEEAEBEAB,99999EBCEDDBAEDACAACDDEBAEBBAEAEABDEBDBBDDCDBDEDEB,BAABAEDCEECCAEDEDCBEAACCEDACAACECABBBDEAABACC,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,100.0,40.0,40.0,80.0,0.0,260.0,F,E,D,D,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,A,B,C
180013495797,2018,3518800,Guarulhos,35,SP,17.0,M,0.0,3,1,3518800.0,Guarulhos,35.0,SP,2,0,2,1.0,0,35297537.0,3518800.0,Guarulhos,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518800,Guarulhos,35,SP,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,625.8,659.7,600.6,628.5,EEDCAACEADDBBCDDCEEECEDCCCAACBCADBECCDBDBCAAE,EDACDCABBBECCEBAEEEABDEAEEECDDCAAEEDAEBBEBECC,BBCDC99999BBEEBDCBAEAACACABACCABAADCDEDBECCECDCECB,DDCBCEDDDBDCCCABABDACEDBECBCDEEBDCBCCECCCBECC,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,120.0,120.0,120.0,40.0,520.0,E,B,C,F,3,C,A,C,C,A,A,B,A,B,A,B,B,A,B,A,B,C,B,B,B,B,A
180012090889,2018,2900801,Alcobaça,29,BA,19.0,F,0.0,2,1,2906907.0,Caravelas,29.0,BA,2,0,2,1.0,0,29433746.0,2900801.0,Alcobaça,29.0,BA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906907,Caravelas,29,BA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,A,B,A,B,3,B,A,B,D,A,A,C,A,B,A,A,A,A,B,A,A,D,A,A,B,B,A
180013785968,2018,1501402,Belém,15,PA,46.0,F,0.0,3,1,4322400.0,Uruguaiana,43.0,RS,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,H,E,F,B,5,E,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B,A,A
180009957825,2018,3552809,Taboão da Serra,35,SP,19.0,M,0.0,1,1,3550308.0,São Paulo,35.0,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552809,Taboão da Serra,35,SP,1.0,1.0,1.0,1.0,448.0,452.0,456.0,460.0,559.9,461.3,522.0,540.4,DCABAABAECADBCACDBDDEABACEBCADBBCEABDCDBDABDA,DCAEACBCADBBDABACAECBBAADEBADBEBAADACEAECBEDE,BEEBC99999DBAEAACABCDCBBBACABBADBEDBEEDACDDABAEABB,ECABAEDCADACDB*BCBADEBCDDBCDABCBECADADBADCADE,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,100.0,120.0,100.0,100.0,0.0,420.0,H,E,F,D,3,F,A,C,D,C,A,B,C,B,A,B,A,B,D,A,B,D,B,B,B,A,A
180011816299,2018,2303709,Caucaia,23,CE,25.0,F,0.0,4,1,2304285.0,Eusébio,23.0,CE,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303709,Caucaia,23,CE,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,F,B,2,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A
180009412063,2018,2805802,Riachão do Dantas,28,SE,20.0,M,0.0,1,1,3550605.0,São Roque,35.0,SP,2,0,2,1.0,0,28012542.0,2805802.0,Riachão do Dantas,28.0,SE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803500,Lagarto,28,SE,1.0,1.0,1.0,1.0,447.0,451.0,455.0,459.0,382.8,477.9,464.4,560.0,ACBDBEBBEACBCBEAECBDABCDCEAEBCBCEADBBAEDBCABA,BACDACBDEAEDDEAEBEABCCEDABCDBEACBEABEABCDDABC,99999DACBDDAEABADCABCABCBADEADBAACDAEACBDCAECAAADB,EAEDCBAABDCEDDDBAABCCABAECCACBBCAAEDEBACDBCAE,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,100.0,120.0,80.0,100.0,80.0,480.0,B,B,A,B,4,B,B,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,B,A
180011270910,2018,2408102,Natal,24,RN,16.0,F,0.0,3,1,2408102.0,Natal,24.0,RN,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408102,Natal,24,RN,1.0,1.0,1.0,1.0,450.0,451.0,455.0,461.0,543.5,679.8,648.1,872.8,ECBCEEBEACBEABDCEDDAABBEDDCCCBDABEABCBCDAEBCB,AACDBBDAEBCEEEEEBEEBAECCBEBEDAEEECBCBDCAABAAA,BBDEC99999CECBADEBEDACDDEDBBBEEBACEDCEBCBCDEAADAEA,ECBDEECCCDACEADBBDAAEEBDBCADAEDABAEDADCACDBEB,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,160.0,120.0,140.0,180.0,160.0,760.0,F,G,E,D,3,N,B,E,E,D,A,D,D,B,A,B,A,A,C,B,B,D,B,B,B,C,D
180013475737,2018,2928703,Santo Antônio de Jesus,29,BA,37.0,F,0.0,2,1,2928703.0,Santo Antônio de Jesus,29.0,BA,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928703,Santo Antônio de Jesus,29,BA,1.0,1.0,1.0,1.0,450.0,451.0,455.0,461.0,519.2,612.8,510.3,506.1,BBBCACCAEEEBEECDBCEAAECBAACECADDECECCBAEBCDED,ADCCDADAECBEAEEBDEEBBBABDCCCDCECDACCCDCCAADBE,99999EECDDECABDDABAEDCAEEADDEEACDAEDCCCCBEDEEBADBA,CBEADEACCDBEDBEBBAEBACEDADCABDADEAAACDADBEDAB,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,140.0,120.0,120.0,120.0,40.0,540.0,B,E,A,B,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,A,A
180008230133,2018,4314902,Porto Alegre,43,RS,19.0,F,0.0,1,1,4314902.0,Porto Alegre,43.0,RS,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314902,Porto Alegre,43,RS,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,545.2,650.0,601.7,630.5,AABDCBBEADEEACDCACDBECEBDDADCEECBCAAAADCCBAEC,AEDCADEBDAACBDADAEADEBBAEEEBEEBCECECBCBDBAACD,CBEAB99999ECADBDBEECAAEADBDCDAADBCBDDABBBDBDABCEBD,BCBDDEBEABCCCAECEBDAAADECDACABBCBADBDDDEADCEB,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,120.0,120.0,120.0,120.0,600.0,H,E,F,D,3,D,A,C,C,B,A,B,B,B,A,B,A,A,B,A,A,B,B,A,B,A,A
180013288873,2018,3550308,São Paulo,35,SP,18.0,M,0.0,2,1,3550308.0,São Paulo,35.0,SP,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,D,D,C,B,4,D,A,B,C,B,A,B,B,B,A,B,A,A,C,B,B,C,B,A,A,A,A
180008447613,2018,2515500,Serra Branca,25,PB,22.0,F,0.0,1,1,3550308.0,São Paulo,35.0,SP,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516300,Sumé,25,PB,1.0,1.0,1.0,1.0,447.0,454.0,457.0,459.0,525.3,647.7,597.0,459.1,BCCADBAAEEDAAEBCBEDDCBBABEDACCDCBAADDAECBCBAD,ABECAEBEACCDAEEDDEABCCEBEEDBBEEEDAECCCBDDAAAB,99999BBECCACACEBBECDEABAABDADDDDCDDCEEBBECBDEBBEDB,ABCAEDEAEDDCCDEBACCEDCDDCDCCBBAABCDAEBEEBEEDC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,160.0,140.0,160.0,120.0,700.0,E,E,B,B,3,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,B,B,A,A
180008659216,2018,2927408,Salvador,29,BA,31.0,F,0.0,2,1,2927408.0,Salvador,29.0,BA,1,11,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,1.0,1.0,1.0,1.0,450.0,452.0,456.0,461.0,586.4,674.8,568.8,494.0,BABDDABDBABCADABDEDECCDEDEAAAABAEECBAADEDCABE,ACBCEACDCBDCBCBEBAEDEADEBCEBDECAABEDBEBBCBEBC,BBEDC99999DDAADCCEDEABCBEABADAABABABCCDBECCEBACDAC,ACEEAEBDEABCCDEDBEDBBBCEADBADCBDEACCDDDACBDCE,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,120.0,120.0,120.0,100.0,580.0,B,B,B,B,1,B,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,C,A,B,B,A,A
180009863523,2018,5107958,Tangará da Serra,51,MT,21.0,M,0.0,3,1,5107958.0,Tangará da Serra,51.0,MT,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107958,Tangará da Serra,51,MT,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,B,B,3,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B,A,A
180012199837,2018,3547809,Santo André,35,SP,22.0,M,0.0,3,1,3547809.0,Santo André,35.0,SP,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3547809,Santo André,35,SP,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,501.2,661.9,609.6,652.3,BCDAEAEADABBBCBAAABBCABDAACAADBADCCCCCAAAAABE,AABDAADBEAEABDECACBDBBEBEEEBEEEEEAEDCDBDACACD,CBEDB99999DCADEAAEADAAEAABDADCCCBDBCAABCACCCABCADD,DDCEBEBBDDAABECBEBDEEAEEEBBCBDDBBECCCDAADEACD,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,120.0,120.0,140.0,80.0,620.0,B,B,C,B,4,D,A,C,D,B,A,B,A,B,A,B,B,B,E,B,B,E,A,C,B,A,A
180010176475,2018,2702405,Delmiro Gouveia,27,AL,24.0,F,0.0,1,1,2700102.0,Água Branca,27.0,AL,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702405,Delmiro Gouveia,27,AL,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180010224929,2018,3141405,Medina,31,MG,15.0,F,0.0,3,1,3141405.0,Medina,31.0,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133303,Itaobim,31,MG,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,456.0,576.2,355.5,567.2,EADAEACCDADBABECCBBBCBDADCBACAAACECAEEACDABBE,EABEBDDEDEEBBBBAAEAECEBADCACADCDEEACDEAACADCE,99999ABDDDCDACDDCDDDDBBAACBEBABBCDACDEABCEDBBEAADA,BECDCDBCBAEACAEDECAECDCADDADCBACBAACBDCCDCBDD,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,100.0,80.0,80.0,100.0,40.0,400.0,F,F,E,D,4,K,A,C,D,B,A,B,A,B,A,B,A,A,C,B,B,D,B,C,B,C,A
180012186784,2018,1500107,Abaetetuba,15,PA,19.0,F,0.0,3,1,1500107.0,Abaetetuba,15.0,PA,2,0,2,1.0,0,15064280.0,1500107.0,Abaetetuba,15.0,PA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500107,Abaetetuba,15,PA,1.0,1.0,1.0,1.0,450.0,453.0,458.0,461.0,448.0,579.5,544.5,512.8,DBDCBCEBAAAEACCCACCEAACBBCACBDEEBACCAACDDDEAA,CBBCBEEABEECEBAACEEAEAABAECCEBEACDEBAACBAEDED,99999BECBADCDADABAAACBEDACECACCDCADADEAABABDECACAB,DABCABBCCBCDCEDDCBDCECEEADABCAEDDABDCBBBDEDCE,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,100.0,120.0,120.0,120.0,80.0,540.0,B,E,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,B,A
180010943043,2018,4205407,Florianópolis,42,SC,19.0,F,0.0,3,1,4202909.0,Brusque,42.0,SC,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205407,Florianópolis,42,SC,1.0,1.0,1.0,1.0,449.0,452.0,456.0,462.0,740.0,764.6,725.0,818.3,ABBEAACBDDDDDCBCCAABDDCAECABDBCAABEAEABDBCAEE,ACEDAECBEBDCACAEDEEDBDDABCECDECAABEDBEBBEBECC,BBEDC99999BBEADECACEDAEBDABACBABAACEBDDBDDBACDCECB,DDCAECDDDBDBECBDADCDCECDEBBDAEEDAEABEAEAAAADA,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,160.0,200.0,160.0,160.0,180.0,860.0,F,E,D,D,4,M,A,D,D,B,A,B,B,B,B,B,A,B,C,B,B,E,B,C,B,A,A
